id,doi,display_name,publication_year,type,cited_by_count,open_access__oa_status,host_venue__display_name,primary_location__source__display_name,primary_topic__display_name,primary_topic__field__display_name,primary_topic__subfield__display_name,biblio__volume,biblio__issue,biblio__first_page,biblio__last_page,fwci,authors,institutions,concepts_list,author_name,author_openalex_id
https://openalex.org/W4205511516,https://doi.org/10.1007/978-3-662-61781-6_2,"Viren: Definition, Aufbau, Einteilung",2021,book-chapter,0,closed,,Springer eBooks,Bacteriophages and microbial interactions,Environmental Science,Ecology,,,13,27,0.0,Hermann Schätzl; Susanne Modrow; Uwe Truyen,Leipzig University; University of Calgary; University of Regensburg,Physics; Political science,A5041791584,https://openalex.org/A5041791584
https://openalex.org/W4205531637,https://doi.org/10.1007/978-3-662-61781-6_11,Epidemiologie,2021,book-chapter,0,closed,,Springer eBooks,Zoonotic diseases and public health,Medicine,"Public Health, Environmental and Occupational Health",,,131,138,0.0,Hermann Schätzl; Susanne Modrow; Uwe Truyen,Leipzig University; University of Calgary; University of Regensburg,Art; Gynecology; Humanities; Medicine,A5041791584,https://openalex.org/A5041791584
https://openalex.org/W4205970994,https://doi.org/10.1007/978-3-662-61781-6_1,Geschichtlicher Überblick,2021,book-chapter,0,closed,,Springer eBooks,Influenza Virus Research Studies,Medicine,Epidemiology,,,3,12,0.0,Hermann Schätzl; Susanne Modrow; Uwe Truyen,Leipzig University; University of Calgary; University of Regensburg,Medicine,A5041791584,https://openalex.org/A5041791584
https://openalex.org/W4206104152,https://doi.org/10.1007/978-3-662-61781-6_3,Virusvermehrung und Replikation,2021,book-chapter,0,closed,,Springer eBooks,Plant Virus Research Studies,Agricultural and Biological Sciences,Plant Science,,,29,34,0.0,Hermann Schätzl; Susanne Modrow; Uwe Truyen,Leipzig University; University of Calgary; University of Regensburg,Philosophy,A5041791584,https://openalex.org/A5041791584
https://openalex.org/W4206814333,https://doi.org/10.1007/978-3-662-61781-6_12,Die Evolution der Viren,2021,book-chapter,0,closed,,Springer eBooks,SARS-CoV-2 and COVID-19 Research,Medicine,Infectious Diseases,,,139,144,0.0,Hermann Schätzl; Susanne Modrow; Uwe Truyen,Leipzig University; University of Calgary; University of Regensburg,Philosophy,A5041791584,https://openalex.org/A5041791584
https://openalex.org/W4392005868,https://doi.org/10.1016/j.bone.2024.117054,Influence of microarchitecture on stressed volume and mechanical fatigue behaviour of equine subchondral bone,2024,article,4,closed,,Bone,Veterinary Equine Medical Research,Veterinary,Equine,182,,117054,117054,4.28,Andrew J. Pohl; Andrew Koshyk; Holly D. Sparks; W. Brent Edwards; W. M. Scott; Yuji Takahashi,Alberta Bone and Joint Health Institute; University of Calgary,Alternative medicine; Articular cartilage; Computer science; Embedded system; Engineering; Medicine; Microarchitecture; Osteoarthritis; Pathology; Physics; Quantum mechanics; Structural engineering; Subchondral bone; Volume (thermodynamics),A5114252403,https://openalex.org/A5114252403
https://openalex.org/W4408307778,https://doi.org/10.2139/ssrn.5172542,In Vivo and Ex Vivo Sheep Medial Gastrocnemius Tendon Hysteresis,2025,preprint,0,closed,,,Tendon Structure and Treatment,Medicine,Orthopedics and Sports Medicine,,,,,,Andrew Sawatsky; Esthevan Machado; Fransiska M. Bossuyt; Jared R. Fletcher; Stephanie A. Ross; Tim Leonard; W. M. Scott; Walter Herzog,,Anatomy; Biology; Biotechnology; Ex vivo; Hysteresis; In vivo; Physics; Quantum mechanics; Tendon,A5114252403,https://openalex.org/A5114252403
https://openalex.org/W4313398344,https://doi.org/10.1016/j.jbiomech.2022.111430,"The non-intuitive, in-vivo behavior of aponeuroses in a unipennate muscle",2022,article,8,hybrid,,Journal of Biomechanics,Muscle activation and electromyography studies,Engineering,Biomedical Engineering,147,,111430,111430,0.732,Andrew Sawatsky; Colin R. Smith; Fransiska M. Bossuyt; Sarah Abramovic; T.R. Leonard; W. M. Scott; Walter Herzog; William R. Taylor,ETH Zurich; Institute for Biomedical Engineering; Swiss Paraplegic Research; University of Calgary,Anatomy; Aponeurosis; Biomechanics; Biomedical engineering; Carnivora; Chemistry; Composite material; Endocrinology; Materials science; Medicine; Muscle belly; Muscle stiffness; Myocyte; Sarcomere; Sonomicrometry; Stiffness; Tendon,A5114252403,https://openalex.org/A5114252403
https://openalex.org/W3136466524,https://doi.org/10.1016/j.jmbbm.2021.104445,The role of synovial fluid constituents in the lubrication of collagen-glycosaminoglycan scaffolds for cartilage repair,2021,article,8,green,,Journal of the mechanical behavior of biomedical materials/Journal of mechanical behavior of biomedical materials,Osteoarthritis Treatment and Mechanisms,Medicine,Rheumatology,118,,104445,104445,1.047,Austyn Matheson; Eamon J. Sheehy; Fergal J. O’Brien; Gregory D. Jay; Tannin A. Schmidt; W. M. Scott,Brown University; Royal College of Surgeons in Ireland; Trinity College Dublin; UConn Health; University of Calgary,Alternative medicine; Anatomy; Biochemistry; Biology; Biomedical engineering; Biophysics; Cartilage; Chemistry; Composite material; Extracellular matrix; Glycosaminoglycan; Lubricant; Lubrication; Materials science; Matrix (chemical analysis); Medicine; Osteoarthritis; Pathology; Scaffold; Synovial fluid; Tissue engineering,A5114252403,https://openalex.org/A5114252403
https://openalex.org/W4401231592,https://doi.org/10.3389/fphys.2024.1443675,In-vivo and in-vitro environments affect the storage and release of energy in tendons,2024,article,0,gold,,Frontiers in Physiology,Tendon Structure and Treatment,Medicine,Orthopedics and Sports Medicine,15,,,,0.0,Fransiska M. Bossuyt; T.R. Leonard; W. M. Scott; Walter Herzog; William R. Taylor,ETH Zurich; University of Calgary,Affect (linguistics); Biochemistry; Biology; Biophysics; Biotechnology; Cell biology; Chemistry; Communication; Energy storage; Environmental science; In vitro; In vivo; Physics; Power (physics); Psychology; Quantum mechanics,A5114252403,https://openalex.org/A5114252403
https://openalex.org/W4390993417,https://doi.org/10.1109/biocas58349.2023.10388559,An Instrumented Equine Shoe for Kinetic Gait Analysis,2023,article,0,closed,,2022 IEEE Biomedical Circuits and Systems Conference (BioCAS),Veterinary Equine Medical Research,Veterinary,Equine,53,,1,5,0.0,Alanna Devolin; Ifaz T. Haider; Kartikeya Murari; Olivia Kenny; W. Brent Edwards; W. M. Scott,Alberta Bone and Joint Health Institute; University of Calgary,Computer science; Gait; Gait analysis; Kinetic energy; Medicine; Physical medicine and rehabilitation; Physics; Quantum mechanics,A5114252403,https://openalex.org/A5114252403
https://openalex.org/W4388349528,https://doi.org/10.2172/2004667,ALEGRA: finite element modeling for shock hydrodynamics and multiphysics.,2022,article,0,green,,,Fluid Dynamics Simulations and Interactions,Engineering,Computational Mechanics,,,,,0.0,Alan Stagg; Allen C. Robinson; Brian Granzow; Christopher John O'Brien; Christopher Luchini; Christopher Siefert; Daniel Ibanez-Granados; Irina Tezaur; James Carleton; Jason Sanchez; John H. Carpenter; John Niederhaus; Kyle Cochrane; Michael Crockatt; Michael J. Powell; Ramón Moral; Stephen R. Kennon; Steven W. Bova; Thomas E. Voth; Timothy Fuller; W. M. Scott; Wen Dong; Ángel Rodríguez,,Computer science; Engineering; Finite element method; Internal medicine; Mechanical engineering; Mechanics; Medicine; Multiphysics; Physics; Shock (circulatory); Thermodynamics,A5114252403,https://openalex.org/A5114252403
https://openalex.org/W4387409362,https://doi.org/10.1038/s41467-023-41764-y,Phylogenomics reveals the history of host use in mosquitoes,2023,article,40,gold,,Nature Communications,Mosquito-borne diseases and control,Medicine,"Public Health, Environmental and Occupational Health",14,1,,,16.178,Andrea Gloria‐Soria; Brian D. Byrd; Brian K. Cassel; Brian M. Wiegmann; Charles B. Sither; Christopher J. Vitek; Christopher M. Hardy; David K. Yeates; Gen Morinaga; Jeffrey R. Powell; John Soghigian; Lawrence E. Reeves; Maria Anice Mureb Sallum; Michael H. Reiskind; Michelle Trautwein; Nathan D. Burkett‐Cadena; Richard C. Wilkerson; Robert R. Dunn; Silvia A. Justi; Siyang Xia; Thomas J. Zavortink; Todd Livdahl; Yvonne‐Marie Linton,"Australian National Insect Collection; CSIRO Land and Water; California Academy of Sciences; Clark University; Commonwealth Scientific and Industrial Research Organisation; Florida Medical Entomology Laboratory; Museum Conservation Institute; National Museum of Natural History; North Carolina State University; Smithsonian Institution; The University of Texas Rio Grande Valley; Universidade de São Paulo; University of Calgary; University of California, Davis; University of Florida; Western Carolina University; Yale University",Aedes; Biology; Clade; Ecology; Evolutionary biology; Gene; Genetics; Host (biology); Larva; Phylogenetic tree; Phylogenetics; Phylogenomics; Recombinant DNA; Vector (molecular biology); Vertebrate; Zoology,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W3172130576,https://doi.org/10.1093/sysbio/syab044,A New Pipeline for Removing Paralogs in Target Enrichment Data,2021,article,45,hybrid,,Systematic Biology,Genomics and Phylogenetic Studies,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,71,2,410,425,3.269,John Soghigian; Qiu‐Yun Xiang; Wenbin Zhou,Health Sciences Centre; North Carolina State University; University of Calgary,Biology; Clade; Computational biology; Computer science; Divergence (linguistics); Evolutionary biology; Gene; Genetics; Linguistics; Mathematical analysis; Mathematics; Philosophy; Phylogenetic tree; Phylogenetics; Phylogenomics; Pipeline (software); Programming language; Sequence (biology); Tree (set theory),A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4411721140,https://doi.org/10.1093/jme/tjaf067,Recognition of mosquito subspecies: the case for <i>Aedes aegypti</i> (Diptera: Culicidae),2025,review,1,hybrid,,Journal of Medical Entomology,Mosquito-borne diseases and control,Medicine,"Public Health, Environmental and Occupational Health",62,4,1042,1045,8.143,Andrea Gloria‐Soria; Jeffrey R. Powell; John Soghigian,Connecticut Agricultural Experiment Station; University of Calgary; Yale University,Aedes; Aedes aegypti; Biochemistry; Biology; Ecology; Gene; Larva; Recombinant DNA; Subspecies; Vector (molecular biology); Zoology,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4406427304,https://doi.org/10.1101/2025.01.13.632753,From macro to micro: De novo genomes of Aedes mosquitoes enable comparative genomics among close and distant relatives,2025,preprint,1,green,,bioRxiv (Cold Spring Harbor Laboratory),Insect symbiosis and bacterial influences,Agricultural and Biological Sciences,Insect Science,,,,,,Andrea Gloria‐Soria; Athanase Badolo; Christophe Paupy; Darío Balcazar; Diana P. Iyaloo; Diégo Ayala; Gen Morinaga; Jeffrey R. Powell; John Soghigian; Maria V. Sharakhova; Michaël Luciano Tantely; Scott M. Geib; Théo Mouillaud,"Connecticut Agricultural Experiment Station; Institut Pasteur de Madagascar; Institut de Recherche pour le Développement; Maladies Infectieuses et Vecteurs: Écologie, Génétique, Évolution et Contrôle; Ministry of Health and Quality of Life; University of Calgary; Université Joseph Ki-Zerbo; Virginia Tech; Yale University",Aedes aegypti; Biology; Comparative genomics; Ecology; Evolutionary biology; Gene; Genetics; Genome; Genomics; Larva; Reference genome; Synteny,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4302276019,https://doi.org/10.1371/journal.pone.0274292,Phylogenetic resolution of the fly superfamily Ephydroidea–Molecular systematics of the enigmatic and diverse relatives of Drosophilidae,2022,article,12,gold,,PLoS ONE,Insect behavior and control techniques,Agricultural and Biological Sciences,Insect Science,17,10,e0274292,e0274292,1.945,Antonio Bernardo Carvalho; Ashley H. Kirk‐Spriggs; Brian M. Wiegmann; David K. Yeates; Isaac S. Winkler; John Soghigian; Keith M. Bayless; Robert S. Copeland; Rudolf Meier; Thomas Pape,Australian National Insect Collection; Commonwealth Scientific and Industrial Research Organisation; Cornell University; International Centre of Insect Physiology and Ecology; National University of Singapore; Natural History Museum Aarhus; Natural History Museum of Denmark; North Carolina State University; Universidade Federal do Rio de Janeiro; University of Calgary,Biology; Clade; Drosophila melanogaster; Drosophilidae; Evolutionary biology; Gene; Genetics; Lineage (genetic); Molecular phylogenetics; Monophyly; Phylogenetic tree; Phylogenetics; Sister group; Systematics; Taxonomy (biology); Zoology,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4394840740,https://doi.org/10.1093/g3journal/jkae082,Robustness in population-structure and demographic-inference results derived from the <i>Aedes aegypti</i> genotyping chip and whole-genome sequencing data,2024,article,3,gold,,G3 Genes Genomes Genetics,Mosquito-borne diseases and control,Medicine,"Public Health, Environmental and Occupational Health",14,6,,,2.9,Andrea Gloria‐Soria; Andrés Gómez‐Palacio; Bashir Salim; Gen Morinaga; Jeffrey R. Powell; John Soghigian; María Victoria Micieli; Mohammed‐Ahmed B. Elnour; Paul E. Turner; Ranjan Ramasamy; Sinnathamby N. Surendran,Connecticut Agricultural Experiment Station; Consejo Nacional de Investigaciones Científicas y Técnicas; King Faisal University; National Centre for Research; Pedagogical and Technological University of Colombia; Quantitative BioSciences; Universidad Nacional de La Plata; University of Calgary; University of Jaffna; University of Khartoum; Whitney Museum of American Art; Yale University,Aedes aegypti; Biology; Computational biology; Demography; Ecology; Evolutionary biology; Gene; Genetics; Genome; Genotype; Genotyping; Larva; Population; Population genetics; SNP; SNP genotyping; Single-nucleotide polymorphism; Sociology,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4411720582,https://doi.org/10.1093/botlinnean/boaf050,"Conflicting phylogenetic signals obscure the taxonomic position of <i>Ferula heuffelii</i> (Apiaceae), a rare Southeast European endemic",2025,article,0,hybrid,,Botanical Journal of the Linnean Society,Plant chemical constituents analysis,Agricultural and Biological Sciences,Plant Science,,,,,0.0,John Soghigian; Kinga Walczak; Krzysztof Spalik; Marcin Piwczyński; Mergi Daba Dinka; Paulina Trzeciak; Radosław Puchałka,Institut de Biologia Evolutiva; Nicolaus Copernicus University; University of Calgary; University of Warsaw,Apiaceae; Biochemistry; Biology; Botany; Ecology; Endemism; Ferula; Gene; Medicine; Phylogenetic tree; Phylogenetics; Physical therapy; Splint (medicine); Zoology,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4412143941,https://doi.org/10.1111/eva.70132,"Population Phylogenomics and Genetic Structure of the Polyphagous Leafminer, <i>Liriomyza trifolii</i> (Burgess) (Diptera: Agromyzidae)",2025,article,0,gold,,Evolutionary Applications,Insect-Plant Interactions and Control,Agricultural and Biological Sciences,Insect Science,18,7,,,0.0,Brian K. Cassel; Brian M. Wiegmann; Jianyang Guo; Jing‐Li Xuan; John Soghigian; Matthew L. Lewis; Shupeng Li; Sonja J. Scheffer; Wanxue Liu,Chinese Academy of Agricultural Sciences; Huaibei Normal University; Institute of Plant Protection; North Carolina State University; University of Calgary,Agromyzidae; Biology; Botany; Clade; Demography; Ecology; Gene; Genetics; PEST analysis; Phylogenetics; Phylogenomics; Population; Sociology,A5023258863,https://openalex.org/A5023258863
https://openalex.org/W4412366126,https://doi.org/10.1093/gbe/evaf142,From macro to micro: De novo genomes of Aedes mosquitoes enable comparative genomics among close and distant relatives,2025,article,0,gold,,Genome Biology and Evolution,Mosquito-borne diseases and control,Medicine,"Public Health, Environmental and Occupational Health",,,,,0.0,Andrea Gloria‐Soria; Athanase Badolo; Christophe Paupy; Darío Balcazar; Diana P. Iyaloo; Diégo Ayala; Gen Morinaga; Jeffrey R. Powell; John Soghigian; Maria V. Sharakhova; Michaël Luciano Tantely; Scott M. Geib; Théo Mouillaud,"Connecticut Agricultural Experiment Station; Institut Pasteur de Madagascar; Maladies Infectieuses et Vecteurs: Écologie, Génétique, Évolution et Contrôle; Ministry of Health and Quality of Life; University of Calgary; Université Joseph Ki-Zerbo; Virginia Tech; Yale University",Aedes aegypti; Biology; Comparative genomics; Ecology; Evolutionary biology; Gene; Genetics; Genome; Genome evolution; Genomics; Larva; Reference genome; Synteny; Virus; Yellow fever,A5023258863,https://openalex.org/A5023258863
