id,doi,display_name,publication_year,type,cited_by_count,fwci
https://openalex.org/W4393826568,https://doi.org/10.5281/zenodo.6841007,"Supplemental files to ""A COI DNA Barcode Library for Anastrepha Schiner (Diptera: Tephritidae)""",2022,dataset,0,
https://openalex.org/W4311662347,https://doi.org/10.1016/j.cell.2022.11.004,Fibroblast inflammatory priming determines regenerative versus fibrotic skin repair in reindeer,2022,article,103,12.311
https://openalex.org/W3016764122,https://doi.org/10.1016/j.devcel.2020.03.019,Dysfunction of Hair Follicle Mesenchymal Progenitors Contributes to Age-Associated Hair Loss,2020,article,82,14.271
https://openalex.org/W2748479274,https://doi.org/10.1038/s41598-017-10735-x,Biocomposite nanofiber matrices to support ECM remodeling by human dermal progenitors and enhanced wound closure,2017,article,81,2.507
https://openalex.org/W2067967856,https://doi.org/10.1016/j.jbiomech.2015.04.010,Mechanical characterization of matrix-induced autologous chondrocyte implantation (MACI®) grafts in an equine model at 53 weeks,2015,article,53,6.228
https://openalex.org/W3014473775,https://doi.org/10.1016/j.isci.2020.101019,Transcriptional Profiling of the Adult Hair Follicle Mesenchyme Reveals R-spondin as a Novel Regulator of Dermal Progenitor Function,2020,article,42,7.381
https://openalex.org/W1975140801,https://doi.org/10.1111/j.1532-950x.2008.00479.x,Prevalence of and Risk Factors for Postoperative Ileus after Small Intestinal Surgery in Two Hundred and Thirty‐Three Horses,2009,article,55,2.728
https://openalex.org/W4292461694,https://doi.org/10.1038/s41598-022-18204-w,Application of an instructive hydrogel accelerates re-epithelialization of xenografted human skin wounds,2022,article,18,1.95
https://openalex.org/W2775181527,https://doi.org/10.2106/jbjs.16.00603,Matrix-Induced Autologous Chondrocyte Implantation (MACI) Using a Cell-Seeded Collagen Membrane Improves Cartilage Healing in the Equine Model,2017,article,33,3.618
https://openalex.org/W3116698003,https://doi.org/10.1021/acsbiomaterials.0c01431,Biomechanics of Wound Healing in an Equine Limb Model: Effect of Location and Treatment with a Peptide-Modified Collagen–Chitosan Hydrogel,2020,article,28,1.999
https://openalex.org/W2105708778,https://doi.org/10.1111/j.2042-3306.2011.00362.x,Arthroscopic reattachment of osteochondritis dissecans cartilage flaps of the femoropatellar joint: Long‐term results,2011,article,30,3.069
https://openalex.org/W4387581549,https://doi.org/10.3390/s23208414,Comparing Inertial Measurement Units to Markerless Video Analysis for Movement Symmetry in Quarter Horses,2023,article,9,4.434
https://openalex.org/W4392005868,https://doi.org/10.1016/j.bone.2024.117054,Influence of microarchitecture on stressed volume and mechanical fatigue behaviour of equine subchondral bone,2024,article,4,4.28
https://openalex.org/W2053204839,https://doi.org/10.1038/sj.jhh.1000886,Correlates of blood pressure in an urban Zimbabwean population and comparison to other populations of African origin,2000,article,47,3.147
https://openalex.org/W2511043206,https://doi.org/10.5966/sctm.2016-0133,Enhanced Expansion and Sustained Inductive Function of Skin-Derived Precursor Cells in Computer-Controlled Stirred Suspension Bioreactors,2016,article,21,1.308
https://openalex.org/W4392906703,https://doi.org/10.1096/fj.202301289rrr,Proteoglycan 4 (<scp>PRG4</scp>) treatment improves skin wound healing in a porcine model,2024,article,3,1.49
https://openalex.org/W2009705955,https://doi.org/10.1111/j.1748-1716.1968.tb03837.x,Mechanism of Escape of Skeletal Muscle Resistance Vessels from the Influence of Sympathetic Cholinergic Vasodilator Fibre Activity,1968,article,21,3.069
https://openalex.org/W4410093867,https://doi.org/10.2196/preprints.76861,An investigational study of electroencephalography variability in emergency care physicians: a machine learning approach (Preprint),2025,preprint,0,
https://openalex.org/W2069270377,https://doi.org/10.1159/000157848,The Escape of the Renal Blood Flow Response During Sympathetic Nerve Stimulation,1970,article,14,6.11
https://openalex.org/W2988757639,https://doi.org/10.1016/j.stemcr.2019.10.011,Adult Human Dermal Progenitor Cell Transplantation Modulates the Functional Outcome of Split-Thickness Skin Xenografts,2019,article,13,0.673
https://openalex.org/W2024899781,https://doi.org/10.2460/javma.235.6.731,Partial resection of the plica salpingopharyngeus for the treatment of three foals with bilateral tympany of the auditory tube diverticulum (guttural pouch),2009,article,15,2.099
https://openalex.org/W1820833897,https://doi.org/10.1111/j.1532-950x.2011.00831.x,"<i>In Vitro</i> Elution of Amikacin and Ticarcillin from a Resorbable, Self‐Setting, Fiber Reinforced Calcium Phosphate Cement",2011,article,12,1.553
https://openalex.org/W2153940969,https://doi.org/10.2460/javma.238.5.636,Reattachment of the articular cartilage component of type 1 subchondral cystic lesions of the medial femoral condyle with polydioxanone pins in 3 horses,2011,article,10,1.023
https://openalex.org/W1975919196,https://doi.org/10.3181/00379727-134-34727,Viscoelastic Properties of the Aorta of Hypertensive Rats,1970,article,9,0.0
https://openalex.org/W4245119116,https://doi.org/10.1111/j.1365-201x.1968.tb10822.x,Mechanism of Escape of Skeletal Muscle Resistance Vessels from the Influence of Sympathetic Cholinergic Vasodilator Fibre Activity,1968,article,9,1.023
https://openalex.org/W1500165822,https://doi.org/10.1111/j.2042-3306.2010.00348.x,Arthroscopic treatment of meniscal cysts in the horse,2011,article,7,1.023
https://openalex.org/W2904882497,https://doi.org/10.1021/acsbiomaterials.8b01294,Flowable Polyethylene Glycol Hydrogels Support the in Vitro Survival and Proliferation of Dermal Progenitor Cells in a Mechanically Dependent Manner,2018,article,7,0.367
https://openalex.org/W4392091080,https://doi.org/10.1016/j.jvir.2023.12.416,Abstract No. 367 Early Intervention in Knee Osteoarthritis with Genicular Artery Embolization is Associated with Improved Clinical Outcomes,2024,article,1,0.946
https://openalex.org/W4401465763,https://doi.org/10.1016/j.jid.2024.07.022,Spatial and Single-cell Transcriptomics Reveal Oncofetal Reprogramming of Fibroblasts is Associated with Malignant Degeneration of Burn Scar,2024,article,1,0.497
https://openalex.org/W1554508370,https://doi.org/10.1111/j.1532-950x.2014.12282.x,Second Carpal Bone Slab Fracture and Subluxation of the Middle Carpal Joint in a Horse Subsequent to Arthrodesis of the Carpometacarpal Joint,2014,article,5,0.0
https://openalex.org/W2331747359,https://doi.org/10.1111/evj.12048,Science‐in‐brief: Clinical highlights from <scp>BEVA C</scp>ongress 2012,2013,article,3,1.193
https://openalex.org/W53727410,,Mandibular condylectomy in a cow with a chronic luxation of the temporomandibular joint.,2014,article,2,0.287
https://openalex.org/W4399601812,https://doi.org/10.1016/j.eqre.2024.100011,Movement symmetry and back range of motion in reining quarter horses,2024,article,0,0.0
https://openalex.org/W4236732428,https://doi.org/10.1159/000157854,Varia,1970,article,1,0.0
https://openalex.org/W3158085625,https://doi.org/10.1016/j.jvir.2021.03.373,Abstract No. 563 Risk of embolic phenomena in recurrent pulmonary arteriovenous malformations,2021,article,1,0.174
https://openalex.org/W2400586011,https://doi.org/10.2460/javma.238.12.1559,What Is Your Diagnosis?,2011,article,0,0.0
https://openalex.org/W4393713311,https://doi.org/10.5281/zenodo.7544194,Mouse Organoids imaged with Dual Oblique Plane Microscopy,2023,dataset,0,
https://openalex.org/W4393718715,https://doi.org/10.5281/zenodo.7544193,Mouse Organoids imaged with Dual Oblique Plane Microscopy,2023,dataset,0,
https://openalex.org/W4394102581,https://doi.org/10.6084/m9.figshare.14196344,Skin regeneration is enabled in the absence of fibroblast inflammatory priming,2023,dataset,0,
https://openalex.org/W4240611072,https://doi.org/10.5594/j18193,Paper N–9: Section N — Discussion: Flow Dynamics,1962,article,0,0.0
https://openalex.org/W2376815541,https://doi.org/10.2310/6650.2005.00006.123,"124 PEDIATRIC PRENATAL CARE VISITS IN MOBILE, ALABAMA",2005,article,0,0.0
https://openalex.org/W2936599140,https://doi.org/10.1016/j.jid.2019.03.981,905 Dysfunction of hair follicle mesenchymal progenitors is associated with age-related hair loss,2019,article,0,0.0
https://openalex.org/W2968321752,https://doi.org/10.11575/prism/36667,A Multimodal Approach to Augmenting Wound Healing: Progress Toward Dermal Regeneration in Mammals,2019,dissertation,0,
https://openalex.org/W4378217048,https://doi.org/10.1177/1081558905053001621,"Pediatric Prenatal Care Visits in Mobile, Alabama",2005,article,0,0.0
https://openalex.org/W2607201959,https://doi.org/10.1159/000157855,Index rerum vol. 7,1970,article,0,
https://openalex.org/W4394082883,https://doi.org/10.6084/m9.figshare.14196344.v7,Skin regeneration is enabled in the absence of fibroblast inflammatory priming,2022,dataset,0,
https://openalex.org/W4394417976,https://doi.org/10.6084/m9.figshare.14196344.v4,Fibroblast polarization drives skin regeneration versus fibrosis in adult reindeer,2022,dataset,0,
https://openalex.org/W4394479065,https://doi.org/10.6084/m9.figshare.14196344.v6,Skin regeneration is enabled in the absence of fibroblast inflammatory priming,2022,dataset,0,
https://openalex.org/W4394504583,https://doi.org/10.6084/m9.figshare.14196344.v5,Skin regeneration is enabled in the absence of fibroblast inflammatory priming,2022,dataset,0,
https://openalex.org/W4394120486,https://doi.org/10.6084/m9.figshare.14196344.v3,Fibroblast polarization drives skin regeneration versus fibrosis in adult reindeer,2021,dataset,0,
https://openalex.org/W4394331508,https://doi.org/10.6084/m9.figshare.14196344.v1,Fibroblast polarization drives skin regeneration versus fibrosis in adult reindeer,2021,dataset,0,
https://openalex.org/W4394533109,https://doi.org/10.6084/m9.figshare.14196344.v2,Fibroblast polarization drives skin regeneration versus fibrosis in adult reindeer,2021,dataset,0,
https://openalex.org/W2028629897,https://doi.org/10.1146/annurev.physiol.49.1.437,Cardiovascular Physiology: Chronic Adaptation Of The Cardiovascular System: Introduction,1987,article,0,0.0
https://openalex.org/W3163171086,,Anesthesia techniques used for field castration of 10 intractable horses.,2021,article,1,0.0
https://openalex.org/W2904696721,https://doi.org/10.1093/jas/sky404.547,470 Invited Speaker: Strategies to control feral horse populations in Alberta.,2018,article,0,0.0
https://openalex.org/W4287187037,,Anesthesia techniques used for field castration of 10 intractable horses.,2021,article,0,0.0
https://openalex.org/W4392818316,https://doi.org/10.1186/s12909-024-05234-3,"‘First, do no harm’: systematic program evaluation of an equine veterinary service-learning initiative with Indigenous communities in Canada",2024,article,2,6.136
https://openalex.org/W4390584533,https://doi.org/10.3389/fvets.2023.1307938,Comparison of transrectal and transabdominal transducers for use in fast localized abdominal sonography of horses presenting with colic,2024,article,1,1.191
https://openalex.org/W4400639798,https://doi.org/10.1016/j.cvsm.2024.06.005,Understanding Implicit Bias and Its Impact in Veterinary Medicine,2024,review,1,0.433
https://openalex.org/W4387606241,https://doi.org/10.2460/javma.23.06.0348,Pseudohyperkalemia in horses with rhabdomyolysis reported by an enzymatic chemistry analyzer,2023,article,2,0.659
https://openalex.org/W2070392246,https://doi.org/10.1002/mrd.20260,Molecular control of mitochondrial function in preimplantation mouse embryos,2005,article,198,3.468
https://openalex.org/W2119498124,https://doi.org/10.3168/jds.2014-8564,Enhanced early-life nutrition promotes hormone production and reproductive development in Holstein bulls,2014,article,76,5.649
https://openalex.org/W2336643243,https://doi.org/10.1016/j.theriogenology.2016.04.054,Fertility management of bulls to improve beef cattle productivity,2016,review,75,1.099
https://openalex.org/W1995664509,https://doi.org/10.1186/1471-213x-10-67,Gene trap mutation of murine Outer dense fiber protein-2 gene can result in sperm tail abnormalities in mice with high percentage chimaerism,2010,article,77,4.308
https://openalex.org/W2806426481,https://doi.org/10.1017/s1751731118001167,"Review: Testicular vascular cone development and its association with scrotal thermoregulation, semen quality and sperm production in bulls",2018,review,59,0.954
https://openalex.org/W2001523237,https://doi.org/10.1016/s0378-4320(00)00231-1,The use of in vitro fertilization techniques to investigate the fertilizing ability of bovine sperm with proximal cytoplasmic droplets,2001,article,96,2.216
https://openalex.org/W2169361196,https://doi.org/10.1095/biolreprod.105.047852,Na+/K+ATPase as a Signaling Molecule During Bovine Sperm Capacitation1,2006,article,73,2.27
https://openalex.org/W1997294320,https://doi.org/10.1016/j.ydbio.2012.04.026,KLC3 is involved in sperm tail midpiece formation and sperm function,2012,article,57,0.726
https://openalex.org/W2104535491,https://doi.org/10.1016/j.jprot.2013.02.027,Proteins associated with critical sperm functions and sperm head shape are differentially expressed in morphologically abnormal bovine sperm induced by scrotal insulation,2013,article,46,4.856
https://openalex.org/W2290650939,https://doi.org/10.1016/j.theriogenology.2016.02.022,Enhanced early-life nutrition of Holstein bulls increases sperm production potential without decreasing postpubertal semen quality,2016,article,45,6.453
https://openalex.org/W2750170094,https://doi.org/10.17221/124/2016-vetmed,Hyperthermia and not hypoxia may reduce sperm motility and morphology following testicular hyperthermia,2017,article,41,4.739
https://openalex.org/W3089703358,https://doi.org/10.1016/j.theriogenology.2020.10.002,Acute mild heat stress alters gene expression in testes and reduces sperm quality in mice,2020,article,39,3.526
https://openalex.org/W2143035078,https://doi.org/10.1095/biolreprod.102.008276,Nitric Oxide Regulates the Phosphorylation of the Threonine-Glutamine-Tyrosine Motif in Proteins of Human Spermatozoa During Capacitation1,2003,article,79,4.206
https://openalex.org/W2166088729,https://doi.org/10.1093/molehr/8.9.811,Different signal transduction pathways are involved during human sperm capacitation induced by biological and pharmacological agents,2002,article,72,7.156
https://openalex.org/W1946814377,https://doi.org/10.1071/rd04084,Role of the mitochondrial genome in preimplantation development and assisted reproductive technologies,2004,review,71,1.019
https://openalex.org/W1971393523,https://doi.org/10.1002/mrd.21114,Na<sup>+</sup>/K<sup>+</sup>ATPase regulates sperm capacitation through a mechanism involving kinases and redistribution of its testis‐specific isoform,2009,article,56,2.587
https://openalex.org/W2017973848,https://doi.org/10.1016/j.theriogenology.2011.09.026,"Moribund sperm in frozen-thawed semen, and sperm motion end points post-thaw and post-swim-up, are related to fertility in Holstein AI bulls",2011,article,48,0.258
https://openalex.org/W2548897169,https://doi.org/10.1007/s00441-016-2514-7,Content of testis-specific isoform of Na/K-ATPase (ATP1A4) is increased during bovine sperm capacitation through translation in mitochondrial ribosomes,2016,article,36,1.76
